Row ID;Ship Date;Ship Mode;Sales;Discount;Quantity;Customer ID;Product ID;Product Name;Order ID
4847;27/06/2014;Second Class;71.63;0.2;11;GK-14620;OFF-AR-10003478;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;CA-2014-164469
4848;27/06/2014;Second Class;9.33;0.2;1;GK-14620;OFF-AR-10000475;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;CA-2014-164469
4849;14/09/2014;Standard Class;5.88;0;2;MC-17275;OFF-AR-10003045;Prang Colored Pencils;CA-2014-107818
4850;14/09/2014;Standard Class;975.92;0.2;5;MC-17275;FUR-CH-10000454;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;CA-2014-107818
4851;14/09/2014;Standard Class;303.84;0;8;MC-17275;OFF-AR-10000380;Hunt PowerHouse Electric Pencil Sharpener, Blue;CA-2014-107818
4852;14/09/2014;Standard Class;485.88;0;6;MC-17275;OFF-ST-10000736;Carina Double Wide Media Storage Towers in Natural & Black;CA-2014-107818
4853;15/12/2014;Second Class;12.54;0;3;LH-17155;FUR-FU-10004270;Eldon Image Series Desk Accessories, Burgundy;CA-2014-113320
4854;15/12/2014;Second Class;8.94;0;3;LH-17155;OFF-ST-10000617;Woodgrain Magazine Files by Perma;CA-2014-113320
4855;15/12/2014;Second Class;9.24;0;3;LH-17155;FUR-FU-10001706;Longer-Life Soft White Bulbs;CA-2014-113320
4856;17/01/2015;Standard Class;70.01;0.2;3;PB-19150;OFF-BI-10003364;Binding Machine Supplies;CA-2015-137526
4857;17/01/2015;Standard Class;77.6;0;4;PB-19150;FUR-FU-10001861;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;CA-2015-137526
4858;17/01/2015;Standard Class;464.85;0;9;PB-19150;FUR-FU-10004845;Deflect-o EconoMat Nonstudded, No Bevel Mat;CA-2015-137526
4859;19/12/2017;Standard Class;10.19;0.2;7;SS-20140;OFF-AR-10000823;Newell 307;CA-2017-136063
4860;24/12/2016;Standard Class;1793.98;0;2;GK-14620;OFF-BI-10001359;GBC DocuBind TL300 Electric Binding System;CA-2016-101546
4861;16/04/2014;Second Class;758.35;0.2;6;GM-14455;TEC-PH-10001835;Jawbone JAMBOX Wireless Bluetooth Speaker;CA-2014-138940
4862;14/11/2016;Standard Class;20.37;0.2;1;SH-19975;OFF-BI-10001191;Canvas Sectional Post Binders;CA-2016-125164
4863;14/11/2016;Standard Class;49.85;0.2;3;SH-19975;OFF-BI-10003982;Wilson Jones Century Plastic Molded Ring Binders;CA-2016-125164
4864;30/06/2017;Standard Class;239.97;0;3;SC-20725;TEC-PH-10001425;Mophie Juice Pack Helium for iPhone;CA-2017-163531
4865;18/11/2017;Standard Class;2404.7;0.2;6;TT-21070;FUR-CH-10001215;Global Troy Executive Leather Low-Back Tilter;CA-2017-122490
4866;18/11/2017;Standard Class;563.02;0.2;11;TT-21070;OFF-BI-10001718;GBC DocuBind P50 Personal Binding Machine;CA-2017-122490
4867;18/11/2017;Standard Class;344.91;0;3;TT-21070;OFF-ST-10000991;Space Solutions HD Industrial Steel Shelving.;CA-2017-122490
4868;18/11/2017;Standard Class;8.64;0;3;TT-21070;OFF-LA-10001613;Avery File Folder Labels;CA-2017-122490
4869;29/11/2017;Standard Class;89.99;0.4;2;SC-20440;TEC-PH-10003437;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;CA-2017-131366
4870;29/11/2017;Standard Class;229.54;0.2;7;SC-20440;OFF-PA-10000675;Xerox 1919;CA-2017-131366
4871;27/05/2017;Standard Class;1.82;0.2;2;KL-16645;OFF-FA-10000840;OIC Thumb-Tacks;CA-2017-164042
4872;27/05/2017;Standard Class;18.32;0.8;5;KL-16645;OFF-AP-10001947;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;CA-2017-164042
4873;27/05/2017;Standard Class;48.82;0.2;3;KL-16645;OFF-ST-10002301;Tennsco Commercial Shelving;CA-2017-164042
4874;27/05/2017;Standard Class;1.19;0.8;1;KL-16645;OFF-BI-10001922;Storex Dura Pro Binders;CA-2017-164042
4875;7/12/2014;Standard Class;119.8;0.2;5;KN-16390;TEC-AC-10001267;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;CA-2014-132864
4876;9/10/2014;Standard Class;61.57;0.2;2;SL-20155;OFF-ST-10000532;Advantus Rolling Drawer Organizers;US-2014-155817
4877;9/10/2014;Standard Class;6.19;0.2;3;SL-20155;OFF-AR-10002335;DIXON Oriole Pencils;US-2014-155817
4878;31/07/2016;First Class;2.21;0.7;3;PW-19240;OFF-BI-10000201;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;US-2016-131891
4879;5/11/2017;Second Class;5.32;0;2;TB-21175;OFF-EN-10004846;Letter or Legal Size Expandable Poly String Tie Envelopes;CA-2017-143567
4880;5/11/2017;Second Class;975.92;0;4;TB-21175;FUR-CH-10000454;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;CA-2017-143567
4881;5/11/2017;Second Class;2249.91;0;9;TB-21175;TEC-AC-10004145;Logitech diNovo Edge Keyboard;CA-2017-143567
4882;5/11/2017;Second Class;59.92;0;4;TB-21175;OFF-ST-10001580;Super Decoflex Portable Personal File;CA-2017-143567
4883;15/03/2017;Standard Class;171.2;0.2;5;AH-10210;OFF-BI-10003876;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";CA-2017-104080
4884;15/03/2017;Standard Class;3.36;0;2;AH-10210;OFF-AR-10001972;Newell 323;CA-2017-104080
4885;20/12/2014;Standard Class;114.2;0;5;SC-20695;OFF-PA-10000595;Xerox 1929;CA-2014-151379
4886;1/12/2016;Second Class;182.67;0;3;RF-19345;FUR-CH-10004477;Global Push Button Manager's Chair, Indigo;CA-2016-163167
4887;1/12/2016;Second Class;101.7;0;6;RF-19345;TEC-AC-10003441;Kingston Digital DataTraveler 32GB USB 2.0;CA-2016-163167
4888;1/12/2016;Second Class;1126.02;0;3;RF-19345;OFF-ST-10004459;Tennsco Single-Tier Lockers;CA-2016-163167
4889;1/12/2016;Second Class;1263.3;0;6;RF-19345;OFF-ST-10003805;24 Capacity Maxi Data Binder Racks, Pearl;CA-2016-163167
4890;30/12/2016;Standard Class;8.82;0;3;EH-13765;OFF-AR-10001246;Newell 317;CA-2016-135776
4891;30/12/2016;Standard Class;37.94;0;2;EH-13765;OFF-PA-10001295;Computer Printout Paper with Letter-Trim Perforations;CA-2016-135776
4892;30/12/2016;Standard Class;4.2;0;2;EH-13765;OFF-AR-10001231;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;CA-2016-135776
4893;30/12/2016;Standard Class;227.28;0;2;EH-13765;OFF-ST-10002743;SAFCO Boltless Steel Shelving;CA-2016-135776
4894;30/12/2016;Standard Class;47.9;0;1;EH-13765;OFF-PA-10004327;Xerox 1911;CA-2016-135776
4895;30/12/2016;Standard Class;61.96;0;2;EH-13765;OFF-EN-10004773;Staple envelope;CA-2016-135776
4896;30/12/2016;Standard Class;1117.92;0;4;EH-13765;OFF-ST-10003470;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;CA-2016-135776
4897;17/10/2014;First Class;183.37;0.3;2;AC-10660;FUR-CH-10003761;Global Italian Leather Office Chair;US-2014-122021
4898;17/10/2014;First Class;7.97;0.2;2;AC-10660;OFF-PA-10002230;Xerox 1897;US-2014-122021
4899;27/08/2016;Standard Class;26.35;0.7;8;SG-20470;OFF-BI-10000088;GBC Imprintable Covers;CA-2016-130484
4900;21/12/2017;Standard Class;481.32;0;4;CA-12310;OFF-ST-10001526;Iceberg Mobile Mega Data/Printer Cart ;CA-2017-120936
4901;21/12/2017;Standard Class;13.98;0;1;CA-12310;OFF-SU-10002557;Fiskars Spring-Action Scissors;CA-2017-120936
4902;12/03/2017;Standard Class;25.92;0.2;6;SH-20395;OFF-BI-10003669;3M Organizer Strips;CA-2017-110884
4903;12/03/2017;Standard Class;91.59;0;3;SH-20395;OFF-LA-10003510;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;CA-2017-110884
4904;3/12/2014;Second Class;674.06;0.3;3;MC-17605;FUR-CH-10003746;Hon 4070 Series Pagoda Round Back Stacking Chairs;US-2014-161613
4905;16/10/2014;Second Class;22.92;0;4;JE-15610;OFF-BI-10003476;Avery Metallic Poly Binders;US-2014-146353
4906;16/10/2014;Second Class;269.9;0;5;JE-15610;OFF-ST-10001469;Fellowes Bankers Box Recycled Super Stor/Drawer;US-2014-146353
4907;23/11/2014;Second Class;11.81;0.7;8;MS-17530;OFF-BI-10001757;Pressboard Hanging Data Binders for Unburst Sheets;CA-2014-133809
4908;23/11/2014;Second Class;9.59;0.4;2;MS-17530;TEC-PH-10004875;PNY Rapid USB Car Charger - Black;CA-2014-133809
4909;18/01/2017;Standard Class;18.34;0.2;3;BH-11710;OFF-EN-10001219;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";CA-2017-127306
4910;18/01/2017;Standard Class;36.29;0.2;7;BH-11710;OFF-PA-10000019;Xerox 1931;CA-2017-127306
4911;18/01/2017;Standard Class;111.98;0.2;2;BH-11710;TEC-PH-10001924;iHome FM Clock Radio with Lightning Dock;CA-2017-127306
4912;18/01/2017;Standard Class;5.97;0.7;5;BH-11710;OFF-BI-10002003;Ibico Presentation Index for Binding Systems;CA-2017-127306
4913;18/01/2017;Standard Class;2.51;0.7;2;BH-11710;OFF-BI-10003727;Avery Durable Slant Ring Binders With Label Holder;CA-2017-127306
4914;26/09/2015;Second Class;35.96;0;2;ME-17725;OFF-AR-10004042;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;CA-2015-161830
4915;26/09/2015;Second Class;14.95;0.2;3;ME-17725;OFF-BI-10001097;Avery Hole Reinforcements;CA-2015-161830
4916;11/10/2017;Second Class;67.14;0.2;7;MB-17305;OFF-AR-10004344;Bulldog Vacuum Base Pencil Sharpener;CA-2017-163125
4917;11/10/2017;Second Class;254.06;0.3;3;MB-17305;FUR-CH-10001802;Hon Every-Day Chair Series Swivel Task Chairs;CA-2017-163125
4918;7/01/2016;Standard Class;173.94;0;3;BM-11575;FUR-BO-10004709;Bush Westfield Collection Bookcases, Medium Cherry Finish;CA-2016-160304
4919;7/01/2016;Standard Class;231.98;0;2;BM-11575;TEC-PH-10000455;GE 30522EE2;CA-2016-160304
4920;23/08/2017;Standard Class;2.3;0.8;2;SC-20575;OFF-BI-10002393;Binder Posts;CA-2017-101728
4921;29/12/2017;Second Class;96.08;0;2;MH-18115;OFF-PA-10004381;14-7/8 x 11 Blue Bar Computer Printout Paper;CA-2017-114055
4922;29/12/2017;Second Class;3.62;0;2;MH-18115;OFF-FA-10003059;Assorted Color Push Pins;CA-2017-114055
4923;29/12/2017;Second Class;629.1;0;6;MH-18115;OFF-PA-10000994;Xerox 1915;CA-2017-114055
4924;29/12/2017;Second Class;90.48;0;2;MH-18115;TEC-PH-10002890;AT&T 17929 Lendline Telephone;CA-2017-114055
4925;13/09/2017;First Class;14.88;0;2;AR-10345;OFF-AR-10003338;"Eberhard Faber 3 1/2"" Golf Pencils";CA-2017-126438
4926;23/10/2017;Standard Class;91.28;0.5;1;MO-17500;FUR-TA-10003008;Lesro Round Back Collection Coffee Table, End Table;CA-2017-117653
4927;6/12/2017;Standard Class;19.44;0;3;AD-10180;OFF-PA-10001972;Xerox 214;CA-2017-143245
4928;6/12/2017;Standard Class;897.15;0;3;AD-10180;FUR-CH-10000155;Global Comet Stacking Armless Chair;CA-2017-143245
4929;3/09/2014;First Class;57.75;0;5;KD-16345;OFF-AR-10000658;Newell 324;US-2014-138828
4930;3/09/2014;First Class;14.94;0;3;KD-16345;OFF-PA-10000349;Easy-staple paper;US-2014-138828
4931;30/03/2017;Standard Class;23.1;0;2;FM-14215;OFF-AR-10001446;Newell 309;CA-2017-143651
4932;4/10/2015;Standard Class;12.54;0.2;1;ZC-21910;OFF-EN-10004483;#10 White Business Envelopes,4 1/8 x 9 1/2;CA-2015-106978
4933;4/10/2015;Standard Class;1.08;0.7;2;ZC-21910;OFF-BI-10002012;Wilson Jones Easy Flow II Sheet Lifters;CA-2015-106978
4934;4/10/2015;Standard Class;4.51;0.2;3;ZC-21910;OFF-FA-10003021;Staples;CA-2015-106978
4935;21/03/2015;Standard Class;16.78;0.2;3;KS-16300;TEC-PH-10003356;SmartStand Mobile Device Holder, Assorted Colors;CA-2015-155124
4936;13/01/2017;Standard Class;33.74;0;7;DP-13390;OFF-BI-10004728;Wilson Jones Turn Tabs Binder Tool for Ring Binders;CA-2017-150931
4937;18/01/2014;Standard Class;1325.85;0;5;BD-11605;OFF-ST-10000078;Tennsco 6- and 18-Compartment Lockers;CA-2014-157147
4938;18/01/2014;Standard Class;334;0.15;3;BD-11605;FUR-BO-10003034;O'Sullivan Elevations Bookcase, Cherry Finish;CA-2014-157147
4939;18/01/2014;Standard Class;19.9;0;5;BD-11605;OFF-AR-10003514;4009 Highlighters by Sanford;CA-2014-157147
4940;13/02/2015;Standard Class;1268.82;0;9;IL-15100;FUR-CH-10001708;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;CA-2015-156482
4941;13/02/2015;Standard Class;283.92;0;4;IL-15100;FUR-BO-10002598;Hon Metal Bookcases, Putty;CA-2015-156482
4942;13/02/2015;Standard Class;5.68;0;2;IL-15100;OFF-AR-10001022;SANFORD Liquid Accent Tank-Style Highlighters;CA-2015-156482
4943;27/12/2017;Standard Class;375.34;0;1;LP-17095;OFF-ST-10004459;Tennsco Single-Tier Lockers;CA-2017-106782
4944;6/09/2016;First Class;96.08;0;2;JH-15985;OFF-PA-10004381;14-7/8 x 11 Blue Bar Computer Printout Paper;CA-2016-151372
4945;6/09/2016;First Class;11.68;0.2;2;JH-15985;OFF-BI-10000050;Angle-D Binders with Locking Rings, Label Holders;CA-2016-151372
4946;6/09/2016;First Class;4.36;0;2;JH-15985;OFF-FA-10000304;Advantus Push Pins;CA-2016-151372
4947;9/10/2014;Standard Class;29.24;0;4;JD-16015;OFF-LA-10002475;Avery 519;CA-2014-102085
4948;2/12/2017;Standard Class;117.49;0.2;7;BD-11320;OFF-BI-10001989;Premium Transparent Presentation Covers by GBC;CA-2017-107125
4949;2/12/2017;Standard Class;18.84;0;3;BD-11320;FUR-FU-10000732;Eldon 200 Class Desk Accessories;CA-2017-107125
4950;1/11/2016;Second Class;12.42;0;3;DL-13330;OFF-AR-10004441;BIC Brite Liner Highlighters;CA-2016-125815
4951;13/06/2015;Standard Class;12.96;0;2;NC-18415;OFF-PA-10000304;Xerox 1995;CA-2015-144190
4952;12/12/2017;Second Class;69.48;0;1;AS-10225;OFF-AP-10002670;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;CA-2017-117926
4953;20/03/2015;Standard Class;85.9;0;2;MS-17980;TEC-PH-10001527;Plantronics MX500i Earset;CA-2015-153906
4954;13/06/2014;Second Class;18.06;0;7;TS-21205;OFF-AR-10002335;DIXON Oriole Pencils;CA-2014-160262
4955;13/06/2014;Second Class;79.14;0;3;TS-21205;OFF-PA-10003641;Xerox 1909;CA-2014-160262
4956;13/06/2014;Second Class;37.4;0;2;TS-21205;FUR-FU-10002685;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";CA-2014-160262
4957;26/03/2015;Standard Class;2.51;0.8;2;JK-15730;OFF-BI-10001308;GBC Standard Plastic Binding Systems' Combs;CA-2015-127607
4958;26/03/2015;Standard Class;18.86;0.2;9;JK-15730;OFF-FA-10003485;Staples;CA-2015-127607
4959;22/11/2016;Standard Class;61.19;0.2;1;TC-21535;TEC-PH-10003357;Grandstream GXP2100 Mainstream Business Phone;CA-2016-166226
4960;22/11/2016;Standard Class;67.84;0;1;TC-21535;OFF-AP-10002867;Fellowes Command Center 5-outlet power strip;CA-2016-166226
4961;8/03/2014;First Class;48.71;0.2;1;AB-10015;FUR-CH-10004477;Global Push Button Manager's Chair, Indigo;CA-2014-156587
4962;8/03/2014;First Class;17.94;0;3;AB-10015;OFF-AR-10001427;Newell 330;CA-2014-156587
4963;8/03/2014;First Class;242.94;0;3;AB-10015;OFF-ST-10002344;"Carina 42""Hx23 3/4""W Media Storage Unit";CA-2014-156587
4964;19/05/2016;Second Class;7.76;0.7;4;DP-13000;OFF-BI-10000301;GBC Instant Report Kit;CA-2016-141180
4965;28/05/2015;Second Class;467.04;0.2;4;CY-12745;TEC-PH-10001944;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;CA-2015-109708
4966;5/08/2015;Second Class;128.85;0;3;BE-11455;TEC-PH-10001527;Plantronics MX500i Earset;CA-2015-122406
4967;5/08/2015;Second Class;8.4;0;2;BE-11455;OFF-PA-10001307;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;CA-2015-122406
4968;5/08/2015;Second Class;199.98;0;2;BE-11455;TEC-AC-10004571;Logitech G700s Rechargeable Gaming Mouse;CA-2015-122406
4969;5/08/2015;Second Class;110.98;0;1;BE-11455;FUR-CH-10001973;Office Star Flex Back Scooter Chair with White Frame;CA-2015-122406
4970;9/11/2016;First Class;207.98;0.2;2;KL-16555;FUR-CH-10000513;High-Back Leather Manager's Chair;US-2016-153815
4971;9/11/2016;First Class;36.11;0.2;2;KL-16555;OFF-PA-10002421;Embossed Ink Jet Note Cards;US-2016-153815
4972;9/11/2016;First Class;35.57;0.2;2;KL-16555;FUR-FU-10004090;"Executive Impressions 14"" Contract Wall Clock";US-2016-153815
4973;9/11/2016;First Class;88.77;0.2;2;KL-16555;OFF-PA-10004071;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;US-2016-153815
4974;12/11/2016;Standard Class;12.9;0;2;PS-19045;OFF-PA-10002246;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;CA-2016-164896
4975;23/09/2015;Second Class;717.12;0.2;9;JR-16210;TEC-AC-10003198;Enermax Acrylux Wireless Keyboard;CA-2015-142202
4976;9/12/2015;First Class;21.36;0.2;5;AH-10210;OFF-BI-10001031;Pressboard Data Binders by Wilson Jones;CA-2015-165050
4977;9/12/2015;First Class;6.69;0.2;2;AH-10210;OFF-BI-10003727;Avery Durable Slant Ring Binders With Label Holder;CA-2015-165050
4978;9/12/2015;First Class;773.94;0;6;AH-10210;TEC-PH-10001336;Digium D40 VoIP phone;CA-2015-165050
4979;13/12/2016;Second Class;20.57;0.2;3;RW-19630;OFF-SU-10001664;Acme Office Executive Series Stainless Steel Trimmers;US-2016-131114
4980;13/12/2016;Second Class;4.36;0.8;2;RW-19630;OFF-AP-10003971;Belkin 6 Outlet Metallic Surge Strip;US-2016-131114
4981;13/12/2016;Second Class;19.04;0.2;4;RW-19630;TEC-AC-10000199;Kingston Digital DataTraveler 8GB USB 2.0;US-2016-131114
4982;22/11/2014;Standard Class;5.22;0;2;AH-10075;OFF-LA-10001045;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;CA-2014-160066
4983;10/11/2016;Second Class;84.84;0;3;IM-15070;OFF-ST-10003442;Eldon Portable Mobile Manager;CA-2016-109925
4984;10/09/2015;Standard Class;7.24;0.2;5;CK-12760;OFF-FA-10003059;Assorted Color Push Pins;CA-2015-160696
4985;3/09/2014;Same Day;14.4;0;5;AG-10390;OFF-LA-10001175;Avery 514;CA-2014-125171
4986;28/04/2016;Standard Class;15.55;0.2;3;CL-12700;OFF-PA-10003441;Xerox 226;CA-2016-149279
4987;28/04/2016;Standard Class;1325.76;0.2;6;CL-12700;FUR-CH-10004287;SAFCO Arco Folding Chair;CA-2016-149279
4988;28/04/2016;Standard Class;3.11;0.7;2;CL-12700;OFF-BI-10004040;Wilson Jones Impact Binders;CA-2016-149279
4989;4/09/2017;Standard Class;6.67;0.2;3;AW-10930;OFF-BI-10004022;Acco Suede Grain Vinyl Round Ring Binder;CA-2017-107321
4990;4/09/2017;Standard Class;689.41;0.2;4;AW-10930;TEC-PH-10002200;Aastra 6757i CT Wireless VoIP phone;CA-2017-107321
4991;13/12/2017;Standard Class;1889.99;0.8;5;HG-14965;OFF-BI-10001120;Ibico EPK-21 Electric Binding System;US-2017-122714
4992;25/12/2015;Standard Class;55.94;0.2;8;RB-19645;OFF-EN-10000461;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";CA-2015-153038
4993;25/12/2015;Standard Class;18.43;0.2;8;RB-19645;OFF-LA-10004008;Avery 507;CA-2015-153038
4994;25/12/2015;Standard Class;20.32;0.2;5;RB-19645;FUR-FU-10000221;Master Caster Door Stop, Brown;CA-2015-153038
4995;10/11/2014;Standard Class;52.06;0.2;4;SZ-20035;OFF-BI-10000962;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";CA-2014-132227
4996;15/03/2017;Standard Class;48.78;0.2;1;KS-16300;OFF-AP-10000390;Euro Pro Shark Stick Mini Vacuum;CA-2017-155824
4997;15/03/2017;Standard Class;13.09;0.7;4;KS-16300;OFF-BI-10000014;Heavy-Duty E-Z-D Binders;CA-2017-155824
4998;4/02/2016;Standard Class;109.59;0.2;1;SC-20050;TEC-PH-10004120;AT&T 1080 Phone;CA-2016-129238
4999;4/02/2016;Standard Class;56.7;0;5;SC-20050;OFF-PA-10002764;Easy-staple paper;CA-2016-129238
5000;12/05/2017;Standard Class;79.99;0;1;AB-10060;TEC-AC-10000736;Logitech G600 MMO Gaming Mouse;CA-2017-159688
5001;24/05/2016;Same Day;69.5;0;5;EH-14125;OFF-SU-10000898;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";CA-2016-136126
5002;24/05/2016;Same Day;191.6;0;4;EH-14125;OFF-PA-10004327;Xerox 1911;CA-2016-136126
5003;12/10/2016;Standard Class;10.56;0;2;CC-12475;OFF-PA-10000143;Astroparche Fine Business Paper;CA-2016-155033
5004;2/05/2014;Second Class;47.79;0;3;TM-21010;TEC-AC-10002550;Maxell 4.7GB DVD-RW 3/Pack;CA-2014-156006
5005;14/11/2015;Second Class;714.3;0;5;SC-20695;OFF-ST-10003306;Letter Size Cart;CA-2015-158659
5006;14/11/2015;Standard Class;2321.9;0;2;Dp-13240;TEC-MA-10000045;Zebra ZM400 Thermal Label Printer;CA-2015-169796
5007;14/11/2015;Standard Class;17.94;0;3;Dp-13240;OFF-ST-10001505;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";CA-2015-169796
5008;14/09/2015;Standard Class;9.52;0.7;1;LR-17035;OFF-BI-10004781;GBC Wire Binding Strips;CA-2015-102876
5009;14/09/2015;Standard Class;791.96;0.4;6;LR-17035;TEC-PH-10002680;Samsung Galaxy Note 3;CA-2015-102876
5010;14/09/2015;Standard Class;4.92;0.7;3;LR-17035;OFF-BI-10000848;Angle-D Ring Binders;CA-2015-102876
5011;13/05/2017;First Class;209.98;0.7;7;TS-21370;FUR-BO-10004467;Bestar Classic Bookcase;US-2017-139647
5012;26/07/2017;Standard Class;33.93;0.7;3;SW-20350;OFF-BI-10001670;Vinyl Sectional Post Binders;US-2017-160465
5013;26/07/2017;Standard Class;222.32;0.2;7;SW-20350;OFF-ST-10000136;Letter Size File;US-2017-160465
5014;26/07/2017;Standard Class;210.56;0.4;6;SW-20350;TEC-PH-10004522;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;US-2017-160465
5015;29/11/2014;Standard Class;35.17;0.2;7;TH-21100;FUR-FU-10002960;Eldon 200 Class Desk Accessories, Burgundy;CA-2014-153850
5016;29/11/2014;Standard Class;1502.38;0.4;4;TH-21100;TEC-PH-10002584;Samsung Galaxy S4;CA-2014-153850
5017;18/11/2014;First Class;10.11;0;3;SS-20410;FUR-FU-10002505;Eldon 100 Class Desk Accessories;CA-2014-127558
5018;18/11/2014;First Class;772.47;0;3;SS-20410;TEC-AC-10003832;Logitech P710e Mobile Speakerphone;CA-2014-127558
5019;18/11/2014;First Class;20.46;0;2;SS-20410;OFF-SU-10002537;Acme Box Cutter Scissors;CA-2014-127558
5020;25/03/2017;Second Class;347.58;0;3;MZ-17515;OFF-SU-10003505;Premier Electric Letter Opener;CA-2017-136511
5021;24/12/2016;Standard Class;72.64;0;2;JE-15475;TEC-AC-10001465;SanDisk Cruzer 64 GB USB Flash Drive;CA-2016-133795
5022;24/12/2016;Standard Class;772.47;0;3;JE-15475;TEC-AC-10003832;Logitech P710e Mobile Speakerphone;CA-2016-133795
5023;24/12/2016;Standard Class;39.92;0;4;JE-15475;FUR-FU-10003731;Eldon Expressions Wood and Plastic Desk Accessories, Oak;CA-2016-133795
5024;3/08/2017;Standard Class;33.48;0;2;RF-19735;OFF-BI-10004828;GBC Poly Designer Binding Covers;US-2017-130953
5025;3/08/2017;Standard Class;461.97;0;3;RF-19735;TEC-PH-10003012;Nortel Meridian M3904 Professional Digital phone;US-2017-130953
5026;3/08/2017;Standard Class;137.62;0;2;RF-19735;OFF-AP-10002311;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;US-2017-130953
5027;3/08/2017;Standard Class;302.67;0;3;RF-19735;FUR-CH-10004626;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;US-2017-130953
5028;7/09/2014;Second Class;239.98;0.2;3;CV-12295;TEC-AC-10001606;Logitech Wireless Performance Mouse MX for PC and Mac;CA-2014-151792
5029;2/02/2017;Standard Class;8.34;0;3;VG-21790;OFF-AR-10001216;Newell 339;CA-2017-139304
5030;2/02/2017;Standard Class;8.57;0;1;VG-21790;OFF-SU-10001664;Acme Office Executive Series Stainless Steel Trimmers;CA-2017-139304
5031;2/02/2017;Standard Class;119.62;0.2;8;VG-21790;OFF-BI-10002498;Clear Mylar Reinforcing Strips;CA-2017-139304
5032;2/01/2017;Standard Class;212.94;0;3;BB-11545;FUR-CH-10003968;Novimex Turbo Task Chair;CA-2016-155166
5033;2/01/2017;Standard Class;26.49;0;1;BB-11545;OFF-AP-10002765;Fellowes Advanced Computer Series Surge Protectors;CA-2016-155166
5034;13/08/2015;Second Class;687.4;0;5;HR-14770;FUR-BO-10004690;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;CA-2015-103954
5035;12/04/2014;Standard Class;653.55;0;3;SC-20260;FUR-TA-10000688;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;CA-2014-169803
5036;12/04/2014;Standard Class;33.9;0;2;SC-20260;TEC-AC-10003441;Kingston Digital DataTraveler 32GB USB 2.0;CA-2014-169803
5037;21/11/2017;Second Class;239.96;0.2;5;EG-13900;TEC-AC-10003610;Logitech Illuminated - Keyboard;CA-2017-141719
5038;12/07/2015;First Class;199.84;0.3;4;TS-21370;FUR-TA-10001520;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;CA-2015-136469
5039;12/07/2015;First Class;716;0;2;TS-21370;TEC-PH-10001817;Wilson Electronics DB Pro Signal Booster;CA-2015-136469
5040;12/07/2015;First Class;221.06;0;7;TS-21370;OFF-BI-10004492;Tuf-Vin Binders;CA-2015-136469
5041;13/11/2016;Second Class;67.71;0;3;AI-10855;OFF-PA-10002421;Embossed Ink Jet Note Cards;CA-2016-158694
5042;13/11/2016;Second Class;129.92;0;4;AI-10855;OFF-AP-10000055;Belkin F9S820V06 8 Outlet Surge;CA-2016-158694
5043;13/11/2016;Second Class;467.46;0;9;AI-10855;FUR-FU-10000965;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";CA-2016-158694
5044;13/11/2016;Second Class;61.4;0;5;AI-10855;OFF-PA-10001363;Xerox 1933;CA-2016-158694
5045;13/11/2016;Second Class;720.76;0;4;AI-10855;OFF-ST-10001496;Standard Rollaway File with Lock;CA-2016-158694
