Customer ID;Postal Code;City
AB-10105;77581;Pearland
MM-18280;10035;New York City
ML-17410;85023;Phoenix
KD-16495;23320;Chesapeake
RF-19735;60610;Chicago
SC-20305;60623;Chicago
BN-11515;98103;Seattle
JS-15880;78550;Harlingen
VG-21805;19140;Philadelphia
AW-10840;93309;Bakersfield
LS-17230;75051;Grand Prairie
MH-17455;46142;Greenwood
TS-21340;10024;New York City
EH-13945;38109;Memphis
MG-17695;14215;Buffalo
DO-13435;90036;Los Angeles
AF-10870;33030;Homestead
SN-20710;77506;Pasadena
MO-17500;11520;Freeport
ON-18715;80219;Denver
SC-20095;2169;Quincy
MS-17710;48205;Detroit
DN-13690;94109;San Francisco
RB-19360;37211;Nashville
NH-18610;48227;Detroit
ED-13885;90045;Los Angeles
PW-19240;19140;Philadelphia
DM-13345;28806;Asheville
DW-13540;10024;New York City
EH-14125;80906;Colorado Springs
KE-16420;78207;San Antonio
SP-20920;90036;Los Angeles
PS-19045;48310;Sterling Heights
JM-15250;10009;New York City
EB-13930;23223;Richmond
FG-14260;98105;Seattle
TH-21235;10024;New York City
PL-18925;98115;Seattle
CC-12370;90045;Los Angeles
JM-15535;90712;Lakewood
KF-16285;7060;Plainfield
CS-12175;38401;Columbia
AR-10540;2895;Woonsocket
MS-17770;17602;Lancaster
DB-13120;33614;Tampa
DK-12895;53142;Kenosha
MP-17965;34952;Port Saint Lucie
Dp-13240;98115;Seattle
CC-12220;78207;San Antonio
KM-16660;30076;Roswell
MK-17905;80027;Louisville
SC-20725;90036;Los Angeles
CC-12475;19143;Philadelphia
BT-11305;54880;Superior
FH-14350;30318;Atlanta
AA-10645;19013;Chester
JO-15145;94110;San Francisco
SF-20965;76021;Bedford
CS-12355;70506;Lafayette
SN-20710;98042;Covington
JM-15655;44052;Lorain
FH-14350;60623;Chicago
AJ-10795;94110;San Francisco
JF-15565;94110;San Francisco
CS-11845;77070;Houston
SP-20920;60653;Chicago
KE-16420;10035;New York City
GA-14515;10011;New York City
SM-20950;19134;Philadelphia
DK-12985;60610;Chicago
LC-16885;94601;Oakland
XP-21865;60610;Chicago
BD-11770;19143;Philadelphia
DL-13330;28027;Concord
KH-16630;28205;Charlotte
TP-21415;75081;Dallas
NP-18685;46203;Indianapolis
SC-20680;74012;Broken Arrow
DK-12895;33023;Miramar
SM-20950;68104;Omaha
LS-17245;28540;Jacksonville
KE-16420;97224;Tigard
MC-17635;62521;Decatur
Dp-13240;85023;Phoenix
LC-16930;95823;Sacramento
LH-16900;72401;Jonesboro
TB-21175;10035;New York City
JM-15865;44312;Akron
KW-16435;41042;Florence
SC-20095;55407;Minneapolis
ZC-21910;77095;Houston
RB-19465;68025;Fremont
JK-15370;92105;San Diego
DD-13570;77041;Houston
MC-17275;10011;New York City
DL-13495;48227;Detroit
NC-18625;77095;Houston
AC-10450;98105;Seattle
TS-21340;90036;Los Angeles
MM-17920;19120;Philadelphia
LP-17080;98103;Seattle
BG-11695;13601;Watertown
MG-18145;32216;Jacksonville
GZ-14470;22204;Arlington
JL-15835;28205;Charlotte
DO-13435;98103;Seattle
AB-10600;60623;Chicago
KB-16315;33021;Hollywood
TT-21070;23320;Chesapeake
PV-18985;90036;Los Angeles
DD-13570;22304;Alexandria
KD-16495;77536;Deer Park
RA-19285;19120;Philadelphia
SS-20590;67212;Wichita
JH-15820;48640;Midland
EH-14125;94110;San Francisco
TP-21415;11520;Freeport
RB-19330;78745;Austin
CB-12025;19134;Philadelphia
MP-17965;37620;Bristol
SW-20245;19140;Philadelphia
SM-20950;60610;Chicago
AP-10915;31907;Columbus
AH-10465;10035;New York City
EP-13915;3820;Dover
TP-21565;80013;Aurora
AR-10825;11561;Long Beach
HJ-14875;85204;Mesa
JK-15370;93727;Fresno
JF-15355;29203;Columbia
EK-13795;92704;Santa Ana
RS-19765;29203;Columbia
BD-11320;90045;Los Angeles
BF-11170;94109;San Francisco
JK-15730;77036;Houston
CR-12820;10035;New York City
AG-10300;2038;Franklin
CM-12160;21215;Baltimore
SG-20890;78501;Mcallen
CS-12175;52240;Iowa City
HL-15040;19711;Newark
DM-13015;77070;Houston
HK-14890;83704;Boise
BG-11740;92105;San Diego
CK-12595;90032;Los Angeles
RF-19735;10024;New York City
CJ-12010;19134;Philadelphia
MA-17560;10024;New York City
AM-10705;2920;Cranston
AH-10585;60623;Chicago
PF-19120;40475;Richmond
RD-19480;46544;Mishawaka
JL-15505;10550;Mount Vernon
AB-10600;90004;Los Angeles
NC-18535;94110;San Francisco
TB-21400;98103;Seattle
SJ-20215;62301;Quincy
EB-13840;60623;Chicago
WB-21850;50322;Urbandale
SR-20740;98103;Seattle
VG-21805;47374;Richmond
LS-16945;75220;Dallas
MA-17560;19143;Philadelphia
NF-18475;61107;Rockford
MD-17860;19134;Philadelphia
MZ-17335;98105;Seattle
KB-16600;49505;Grand Rapids
MA-17995;90004;Los Angeles
ME-17320;22153;Springfield
JD-15895;90036;Los Angeles
LS-16975;21215;Baltimore
SJ-20500;6824;Fairfield
BS-11365;10011;New York City
RA-19285;33801;Lakeland
TS-21610;61032;Freeport
KB-16585;97504;Medford
MM-18280;98103;Seattle
LO-17170;10035;New York City
RS-19420;6824;Fairfield
CC-12475;56560;Moorhead
KT-16480;31907;Columbus
DM-13015;19143;Philadelphia
EP-13915;77036;Houston
AM-10705;98115;Seattle
SH-20635;38301;Jackson
LA-16780;21215;Baltimore
SF-20200;84107;Murray
AG-10495;98105;Seattle
KN-16450;75220;Dallas
NF-18595;98105;Seattle
BS-11365;8701;Lakewood
RM-19675;10011;New York City
AB-10105;46203;Indianapolis
CA-11965;77642;Port Arthur
EH-14005;37211;Nashville
ON-18715;77095;Houston
EB-13870;19140;Philadelphia
DW-13195;97756;Redmond
MB-17305;95610;Citrus Heights
TH-21235;90032;Los Angeles
PO-18850;32303;Tallahassee
DE-13255;44107;Lakewood
MO-17500;75056;The Colony
AH-10585;98105;Seattle
CS-12250;90032;Los Angeles
WB-21850;90045;Los Angeles
SP-20620;11561;Long Beach
AB-10165;90045;Los Angeles
HA-14920;94110;San Francisco
DC-13285;23223;Richmond
ST-20530;87105;Albuquerque
KB-16315;44312;Akron
TB-21355;7060;Plainfield
JC-15775;10011;New York City
PO-18850;33012;Hialeah
SS-20875;98052;Redmond
RD-19720;32114;Daytona Beach
GZ-14470;86442;Bullhead City
SN-20710;90049;Los Angeles
DK-12895;37064;Franklin
VM-21835;46368;Portage
GB-14575;22204;Arlington
ND-18370;94110;San Francisco
MM-17260;10801;New Rochelle
MV-17485;85204;Mesa
JL-15130;43130;Lancaster
AG-10330;95207;Stockton
MD-17860;28806;Asheville
RO-19780;37042;Clarksville
RR-19315;60505;Aurora
CP-12340;2886;Warwick
LL-16840;70506;Lafayette
NC-18340;58103;Fargo
HA-14920;60623;Chicago
MA-17995;46226;Lawrence
LH-16900;46514;Elkhart
SB-20290;44240;Kent
BT-11305;91776;San Gabriel
PS-18970;42420;Henderson
TB-21625;94110;San Francisco
RA-19915;60035;Highland Park
BP-11095;94122;San Francisco
CD-11920;10035;New York City
KB-16585;75081;Dallas
SW-20245;45503;Springfield
AH-10690;92024;San Diego
JL-15835;19120;Philadelphia
GZ-14470;21044;Columbia
RC-19825;80906;Colorado Springs
CL-12565;10009;New York City
MW-18220;19140;Philadelphia
BF-10975;47201;Columbus
SN-20710;90004;Los Angeles
TB-21280;10024;New York City
JB-15400;1841;Lawrence
AH-10210;94122;San Francisco
KL-16645;48205;Detroit
MH-17455;45011;Hamilton
EC-14050;43229;Columbus
GH-14665;60610;Chicago
SC-20095;33063;Margate
TB-21355;30328;Sandy Springs
DW-13195;87105;Albuquerque
CL-12565;74133;Tulsa
LT-17110;7050;Orange
AP-10915;42420;Henderson
CB-12415;60653;Chicago
MT-17815;77642;Port Arthur
DK-13375;48185;Westland
SR-20740;47401;Bloomington
AA-10645;94109;San Francisco
AS-10630;94110;San Francisco
MC-17575;95123;San Jose
SE-20110;80219;Denver
DS-13030;80013;Aurora
NS-18640;83704;Boise
KA-16525;10035;New York City
DJ-13510;19140;Philadelphia
MG-17680;44060;Mentor
BD-11620;73505;Lawton
CD-11920;10024;New York City
XP-21865;90049;Los Angeles
CA-12055;77036;Houston
JM-15250;90032;Los Angeles
JK-15730;43229;Columbus
CC-12670;90032;Los Angeles
GW-14605;19140;Philadelphia
GR-14560;94110;San Francisco
FM-14215;93309;Bakersfield
MS-17980;77095;Houston
BF-11170;90045;Los Angeles
VS-21820;90036;Los Angeles
KM-16225;65807;Springfield
LP-17095;85023;Phoenix
BG-11740;77070;Houston
BW-11200;23666;Hampton
PS-18970;74133;Tulsa
RB-19570;98105;Seattle
JW-16075;94109;San Francisco
ND-18460;32216;Jacksonville
LC-16930;47374;Richmond
BP-11095;80027;Louisville
RD-19720;10024;New York City
BE-11335;13440;Rome
RS-19765;43302;Marion
KC-16540;77041;Houston
MB-17305;10009;New York City
TN-21040;95336;Manteca
MC-18130;90004;Los Angeles
VF-21715;98115;Seattle
ES-14080;2908;Providence
MK-17905;60653;Chicago
TM-21490;73120;Oklahoma City
RL-19615;60610;Chicago
NM-18520;6040;Manchester
EB-13930;54601;La Crosse
SG-20470;29501;Florence
ND-18370;85301;Glendale
CM-11815;79907;El Paso
EB-13870;78207;San Antonio
HM-14860;90049;Los Angeles
SJ-20125;33023;Miramar
DM-12955;85204;Mesa
MC-17575;28314;Fayetteville
DB-13660;77095;Houston
NF-18595;95123;San Jose
NM-18445;67212;Wichita
AB-10255;90036;Los Angeles
MG-17650;49201;Jackson
SE-20110;83501;Lewiston
AG-10765;23666;Hampton
AS-10045;10035;New York City
AR-10405;39401;Hattiesburg
AP-10720;19140;Philadelphia
JB-16000;19140;Philadelphia
TS-21430;90045;Los Angeles
NL-18310;94526;Danville
TC-21475;20016;Washington
MG-17650;53209;Milwaukee
MG-17890;21215;Baltimore
BF-11170;28540;Jacksonville
MS-17770;14609;Rochester
JE-15745;92054;Oceanside
HG-14965;39503;Gulfport
EP-13915;32216;Jacksonville
GH-14410;77070;Houston
DS-13180;77095;Houston
TH-21550;2149;Everett
RM-19675;90049;Los Angeles
SF-20965;19805;Wilmington
SO-20335;38401;Columbia
CK-12760;10011;New York City
GA-14725;48858;Mount Pleasant
BD-11725;94122;San Francisco
DS-13180;94122;San Francisco
BS-11380;94122;San Francisco
JF-15565;23602;Newport News
HA-14905;80525;Fort Collins
Co-12640;98105;Seattle
BC-11125;10011;New York City
EB-13840;23223;Richmond
DB-13360;10009;New York City
KB-16585;98103;Seattle
AH-10120;94110;San Francisco
GH-14410;8861;Perth Amboy
KT-16480;94110;San Francisco
KH-16330;61032;Freeport
SV-20785;19140;Philadelphia
PO-18850;32216;Jacksonville
AC-10450;33024;Pembroke Pines
KB-16585;98115;Seattle
DB-13555;76106;Fort Worth
AG-10270;19120;Philadelphia
JF-15295;84321;Logan
RE-19450;13021;Auburn
MV-18190;27604;Raleigh
GB-14530;19120;Philadelphia
HL-15040;47374;Richmond
BP-11155;17602;Lancaster
CT-11995;85705;Tucson
JL-15835;48205;Detroit
JK-16120;78745;Austin
DH-13075;77095;Houston
AG-10900;6708;Waterbury
WB-21850;90049;Los Angeles
JO-15280;19120;Philadelphia
EJ-13720;77340;Huntsville
AB-10105;97206;Portland
LT-16765;80027;Louisville
CM-12655;98115;Seattle
EM-13960;21215;Baltimore
DJ-13420;94109;San Francisco
DE-13255;90004;Los Angeles
NR-18550;60505;Aurora
CK-12325;98103;Seattle
JF-15490;30605;Athens
LB-16795;32712;Apopka
MP-18175;10009;New York City
LH-16900;94110;San Francisco
SV-20935;75217;Dallas
RB-19435;92105;San Diego
Dl-13600;10035;New York City
PS-19045;4240;Lewiston
GT-14755;90805;Long Beach
CS-12355;98115;Seattle
JD-16060;55901;Rochester
TS-21160;94110;San Francisco
BV-11245;98103;Seattle
DL-13495;99207;Spokane
EB-13870;37064;Franklin
ES-14020;38301;Jackson
JB-15925;78745;Austin
SC-20380;33024;Pembroke Pines
EB-13870;19143;Philadelphia
TC-21475;61832;Danville
NR-18550;91911;Chula Vista
DB-13270;10009;New York City
NS-18640;78207;San Antonio
CS-11860;28540;Jacksonville
CC-12430;94109;San Francisco
AC-10450;85323;Avondale
CM-12385;60610;Chicago
EK-13795;92025;Escondido
CK-12760;11561;Long Beach
PK-19075;19711;Newark
MH-18025;14215;Buffalo
GB-14575;67212;Wichita
IM-15070;80906;Colorado Springs
MM-18055;10011;New York City
MF-18250;90036;Los Angeles
CK-12595;30062;Marietta
MK-17905;32216;Jacksonville
MH-17455;19140;Philadelphia
NG-18430;90008;Los Angeles
PB-19210;19134;Philadelphia
RE-19450;54703;Eau Claire
TB-21625;90004;Los Angeles
MG-17695;19134;Philadelphia
LW-17125;6360;Norwich
PF-19120;78207;San Antonio
NZ-18565;85364;Yuma
JE-15610;90036;Los Angeles
JO-15145;40475;Richmond
TT-21220;10035;New York City
MS-17365;54401;Wausau
MP-18175;94110;San Francisco
FH-14350;43017;Dublin
SC-20050;42420;Henderson
NM-18520;43402;Bowling Green
JO-15280;38109;Memphis
CC-12475;8701;Lakewood
MZ-17515;90008;Los Angeles
MS-17830;14609;Rochester
GK-14620;97301;Salem
MC-17275;99301;Pasco
LH-17155;94601;Oakland
SS-20140;60302;Oak Park
GK-14620;7960;Morristown
GM-14455;78745;Austin
SH-19975;10011;New York City
SC-20725;10024;New York City
TT-21070;98103;Seattle
SC-20440;17602;Lancaster
KL-16645;77095;Houston
KN-16390;43229;Columbus
SL-20155;27707;Durham
PW-19240;32503;Pensacola
TB-21175;42420;Henderson
AH-10210;92804;Anaheim
SC-20695;48227;Detroit
RF-19345;30062;Marietta
EH-13765;98103;Seattle
AC-10660;44134;Parma
SG-20470;97030;Gresham
CA-12310;92804;Anaheim
SH-20395;10035;New York City
MC-17605;77070;Houston
JE-15610;3301;Concord
MS-17530;45014;Fairfield
BH-11710;37604;Johnson City
ME-17725;98105;Seattle
MB-17305;77573;League City
BM-11575;20877;Gaithersburg
SC-20575;60653;Chicago
MH-18115;35810;Huntsville
AR-10345;1841;Lawrence
MO-17500;60623;Chicago
AD-10180;6824;Fairfield
KD-16345;10009;New York City
FM-14215;98103;Seattle
ZC-21910;80013;Aurora
KS-16300;84043;Lehi
DP-13390;35401;Tuscaloosa
BD-11605;94109;San Francisco
IL-15100;19805;Wilmington
LP-17095;47905;Lafayette
JH-15985;90278;Redondo Beach
JD-16015;98115;Seattle
DL-13330;10009;New York City
NC-18415;48073;Royal Oak
AS-10225;94109;San Francisco
MS-17980;10009;New York City
TS-21205;89031;North Las Vegas
JK-15730;75007;Carrollton
TC-21535;90008;Los Angeles
AB-10015;98103;Seattle
DP-13000;33311;Fort Lauderdale
CY-12745;38401;Columbia
BE-11455;2908;Providence
KL-16555;32216;Jacksonville
PS-19045;92054;Oceanside
JR-16210;32216;Jacksonville
AH-10210;10024;New York City
RW-19630;60610;Chicago
AH-10075;92646;Huntington Beach
IM-15070;92105;San Diego
CK-12760;37211;Nashville
AG-10390;10009;New York City
CL-12700;80906;Colorado Springs
AW-10930;94110;San Francisco
HG-14965;60653;Chicago
RB-19645;38109;Memphis
SZ-20035;10011;New York City
KS-16300;27604;Raleigh
SC-20050;90045;Los Angeles
AB-10060;90004;Los Angeles
EH-14125;23602;Newport News
CC-12475;90032;Los Angeles
TM-21010;39212;Jackson
SC-20695;47374;Richmond
Dp-13240;10035;New York City
LR-17035;19134;Philadelphia
TS-21370;85023;Phoenix
SW-20350;44105;Cleveland
TH-21100;43615;Toledo
SS-20410;90008;Los Angeles
MZ-17515;10011;New York City
JE-15475;92037;San Diego
RF-19735;73120;Oklahoma City
CV-12295;60653;Chicago
VG-21790;94109;San Francisco
BB-11545;8360;Vineland
HR-14770;53209;Milwaukee
SC-20260;98115;Seattle
EG-13900;60540;Naperville
TS-21370;19805;Wilmington
AI-10855;90036;Los Angeles
DD-13570;60610;Chicago
AB-10060;98198;Des Moines
KB-16240;19140;Philadelphia
JC-15775;30318;Atlanta
AH-10465;75217;Dallas
NM-18520;92553;Moreno Valley
TP-21130;40324;Georgetown
DL-12925;55407;Minneapolis
CA-12265;19805;Wilmington
SC-20380;27217;Burlington
TT-21460;90008;Los Angeles
MA-17560;48183;Trenton
JM-16195;94109;San Francisco
MB-18085;90049;Los Angeles
SV-20365;77070;Houston
CG-12040;53209;Milwaukee
BD-11500;94122;San Francisco
JK-15640;44105;Cleveland
JM-15580;28110;Monroe
SC-20230;1852;Lowell
ME-17320;75081;Dallas
KN-16390;19120;Philadelphia
HM-14860;80538;Loveland
JM-15580;80538;Loveland
KH-16690;2895;Woonsocket
BK-11260;60610;Chicago
PN-18775;93309;Bakersfield
AZ-10750;75217;Dallas
GM-14500;19140;Philadelphia
BM-11785;32725;Deltona
NH-18610;31907;Columbus
PN-18775;37211;Nashville
EH-13765;19134;Philadelphia
HA-14905;60610;Chicago
AB-10150;75220;Dallas
MS-17365;88220;Carlsbad
DD-13570;19134;Philadelphia
MT-17815;10009;New York City
GM-14500;11572;Oceanside
KB-16585;70506;Lafayette
DM-13015;10009;New York City
BP-11185;92804;Anaheim
EP-13915;32725;Deltona
FG-14260;10009;New York City
AB-10255;98103;Seattle
RD-19480;92105;San Diego
TS-21430;73120;Oklahoma City
JA-15970;10550;Mount Vernon
SW-20455;94109;San Francisco
FP-14320;10009;New York City
JL-15835;90045;Los Angeles
JL-15175;85224;Chandler
JG-15160;11561;Long Beach
SH-19975;94109;San Francisco
LS-17200;59601;Helena
CS-11860;10011;New York City
KW-16570;63122;Kirkwood
GH-14410;60653;Chicago
AG-10495;85345;Peoria
TS-21430;98103;Seattle
AJ-10945;48180;Taylor
SJ-20215;91104;Pasadena
SC-20020;48640;Midland
LA-16780;48205;Detroit
FC-14335;81001;Pueblo
CA-12265;76706;Waco
JH-15985;94109;San Francisco
AJ-10795;10024;New York City
BT-11395;90036;Los Angeles
DJ-13510;2895;Woonsocket
AG-10675;31907;Columbus
JD-15790;32216;Jacksonville
EH-14125;19140;Philadelphia
ZC-21910;47201;Columbus
XP-21865;77506;Pasadena
DK-12985;94122;San Francisco
CS-12250;29203;Columbia
AI-10855;98031;Kent
AA-10315;78664;Round Rock
RE-19450;94601;Oakland
TM-21010;13021;Auburn
YS-21880;19711;Newark
AZ-10750;10024;New York City
CM-12445;92374;Redlands
JB-16000;48066;Roseville
LC-16930;10011;New York City
CA-12775;48205;Detroit
SR-20425;48234;Detroit
PP-18955;65807;Springfield
JM-15865;90036;Los Angeles
AS-10090;10011;New York City
LS-16975;94109;San Francisco
SA-20830;93727;Fresno
LS-17200;71854;Texarkana
TM-21490;94110;San Francisco
TT-21265;46203;Indianapolis
DN-13690;21044;Columbia
EB-14110;95123;San Jose
CM-11815;98115;Seattle
HM-14860;75007;Carrollton
KM-16375;22204;Arlington
BF-11020;90032;Los Angeles
JE-15745;60423;Frankfort
EJ-14155;98105;Seattle
BN-11470;19143;Philadelphia
EC-14050;31907;Columbus
TT-21220;23464;Virginia Beach
NP-18685;98198;Des Moines
AH-10195;18018;Bethlehem
CC-12145;73120;Oklahoma City
DL-13315;91730;Rancho Cucamonga
XP-21865;90032;Los Angeles
MA-17560;19120;Philadelphia
SZ-20035;77036;Houston
CS-11845;98103;Seattle
MH-18115;10701;Yonkers
CB-12025;94110;San Francisco
JO-15145;90008;Los Angeles
PA-19060;33142;Miami
SV-20785;05408;Burlington
KL-16555;72701;Fayetteville
BC-11125;79762;Odessa
PO-18850;23464;Virginia Beach
AG-10675;53209;Milwaukee
SP-20860;55901;Rochester
LH-17020;80027;Louisville
AD-10180;94122;San Francisco
KT-16465;77036;Houston
PJ-19015;33180;Miami
MC-18100;44256;Medina
BO-11350;55113;Roseville
DP-13000;77041;Houston
TM-21490;10701;Yonkers
DV-13045;92037;San Diego
AH-10690;22153;Springfield
AB-10165;62521;Decatur
JS-15940;75043;Garland
BV-11245;11572;Oceanside
NC-18415;77095;Houston
SU-20665;27834;Greenville
DJ-13510;94110;San Francisco
DL-12865;27405;Greensboro
Dp-13240;37918;Knoxville
TM-21010;68801;Grand Island
TZ-21580;90712;Lakewood
SC-20260;1841;Lawrence
LS-17230;90049;Los Angeles
MV-18190;77036;Houston
BD-11620;10035;New York City
CV-12295;10011;New York City
KB-16315;19711;Newark
ME-18010;98105;Seattle
AJ-10780;85254;Scottsdale
DV-13465;11572;Oceanside
JK-15325;75220;Dallas
SH-20395;14609;Rochester
SC-20725;90045;Los Angeles
CS-12250;55125;Woodbury
LH-16900;60068;Park Ridge
YC-21895;75217;Dallas
CY-12745;71203;Monroe
AH-10030;90004;Los Angeles
AR-10540;94109;San Francisco
SS-20590;94122;San Francisco
DW-13585;28314;Fayetteville
NC-18625;75217;Dallas
CD-11920;67212;Wichita
DW-13195;97477;Springfield
EH-13990;77041;Houston
BD-11320;98103;Seattle
KH-16630;44312;Akron
NH-18610;48237;Oak Park
AG-10495;77041;Houston
RP-19855;98103;Seattle
NB-18655;19134;Philadelphia
JM-15580;90045;Los Angeles
DM-13525;77070;Houston
CC-12220;19143;Philadelphia
GA-14725;72756;Rogers
CV-12805;90045;Los Angeles
NC-18535;98105;Seattle
GR-14560;19805;Wilmington
JG-15805;84604;Provo
EB-13750;94110;San Francisco
MC-17605;90004;Los Angeles
BM-11650;43130;Lancaster
HF-14995;90004;Los Angeles
ML-18265;98103;Seattle
AH-10195;10024;New York City
TZ-21580;90045;Los Angeles
DM-13345;94109;San Francisco
TS-21505;88101;Clovis
TB-21625;67212;Wichita
LC-16870;60653;Chicago
AM-10360;68104;Omaha
JE-15715;77041;Houston
CS-11950;19134;Philadelphia
PF-19225;90045;Los Angeles
PJ-18835;40475;Richmond
JF-15490;6708;Waterbury
NM-18520;90045;Los Angeles
MH-17290;90036;Los Angeles
SZ-20035;94122;San Francisco
PR-18880;33710;Saint Petersburg
FC-14245;44107;Lakewood
LH-16750;85224;Chandler
RM-19675;90008;Los Angeles
DM-13525;32137;Palm Coast
EH-14185;10035;New York City
TC-21295;33458;Jupiter
AI-10855;85301;Glendale
JM-15535;10035;New York City
BE-11335;77041;Houston
DR-12880;10035;New York City
TA-21385;66062;Olathe
KN-16705;89431;Sparks
PJ-18835;61107;Rockford
MC-17605;19143;Philadelphia
BS-11755;98026;Edmonds
PK-19075;94122;San Francisco
TS-21205;28806;Asheville
BD-11725;90032;Los Angeles
TS-21340;85254;Scottsdale
ST-20530;77095;Houston
DB-13210;94109;San Francisco
KF-16285;92105;San Diego
JM-16195;45011;Hamilton
TS-21505;80134;Parker
YC-21895;68025;Fremont
Dp-13240;55369;Maple Grove
SJ-20500;19711;Newark
KB-16240;33180;Miami
CS-12250;92105;San Diego
EB-13870;33142;Miami
PB-19150;33178;Miami
MT-18070;78207;San Antonio
BF-11020;32216;Jacksonville
CG-12520;77070;Houston
DH-13675;94122;San Francisco
SC-20440;19140;Philadelphia
HG-15025;43302;Marion
MM-18055;10024;New York City
TH-21115;19140;Philadelphia
JE-15745;90036;Los Angeles
PG-18820;30080;Smyrna
MB-17305;94122;San Francisco
JD-16015;60653;Chicago
JH-15430;97504;Medford
EN-13780;10009;New York City
KC-16255;35810;Huntsville
MS-17980;19134;Philadelphia
CK-12205;95051;Santa Clara
SJ-20125;90805;Long Beach
EA-14035;90008;Los Angeles
MG-17890;93101;Santa Barbara
AB-10255;10009;New York City
SC-20260;32216;Jacksonville
TB-21355;75104;Cedar Hill
JK-16090;68104;Omaha
CK-12595;72209;Little Rock
SS-20590;68701;Norfolk
MG-17890;3301;Concord
JM-16195;84020;Draper
SG-20470;94109;San Francisco
DB-12970;77036;Houston
JW-15220;36116;Montgomery
KD-16495;39212;Jackson
IL-15100;89031;North Las Vegas
JE-15610;30318;Atlanta
SU-20665;60610;Chicago
EA-14035;43229;Columbus
RF-19840;91104;Pasadena
LC-17050;90004;Los Angeles
PS-18970;20735;Clinton
PS-18970;10024;New York City
JO-15280;92037;San Diego
VP-21730;10011;New York City
GA-14725;93534;Lancaster
EM-14140;59405;Great Falls
DB-13615;94110;San Francisco
ML-17395;8701;Lakewood
JH-15430;44105;Cleveland
BP-11095;1841;Lawrence
SB-20185;3301;Concord
SV-20785;21215;Baltimore
DO-13435;43229;Columbus
TB-21355;77041;Houston
BS-11380;10011;New York City
FM-14215;27405;Greensboro
JL-15835;10024;New York City
AF-10870;94109;San Francisco
BG-11035;71203;Monroe
MB-17305;45231;Cincinnati
HW-14935;98105;Seattle
AB-10105;10011;New York City
JP-15460;10035;New York City
DV-13045;38109;Memphis
CM-12190;92105;San Diego
SC-20695;54601;La Crosse
VW-21775;90032;Los Angeles
PP-18955;98115;Seattle
DR-12880;33180;Miami
RB-19465;19143;Philadelphia
NF-18385;23320;Chesapeake
CR-12580;10009;New York City
SU-20665;48104;Ann Arbor
SC-20050;91941;La Mesa
ML-18040;48126;Dearborn
GM-14440;92024;San Diego
JK-15640;44107;Lakewood
AT-10435;6450;Meriden
AH-10690;30076;Roswell
SJ-20125;98105;Seattle
HM-14860;7960;Morristown
AG-10495;22304;Alexandria
JB-16000;84106;Salt Lake City
AJ-10795;92307;Apple Valley
MM-18280;10009;New York City
TH-21235;90805;Long Beach
AH-10120;97301;Salem
CL-12700;80013;Aurora
JG-15310;43055;Newark
SE-20110;98103;Seattle
TG-21640;83201;Pocatello
SH-19975;75081;Dallas
MC-17275;98105;Seattle
PJ-18835;98115;Seattle
ZC-21910;60610;Chicago
SC-20680;49423;Holland
BP-11230;74012;Broken Arrow
RD-19585;30605;Athens
KL-16645;98105;Seattle
CK-12205;32712;Apopka
RB-19705;77070;Houston
KM-16225;21215;Baltimore
AH-10465;94109;San Francisco
AG-10765;60623;Chicago
EB-14170;78041;Laredo
PG-18895;94109;San Francisco
CA-12055;44105;Cleveland
SS-20875;43302;Marion
RP-19390;6824;Fairfield
SC-20440;10009;New York City
NW-18400;10024;New York City
KW-16435;60653;Chicago
HR-14770;10035;New York City
AG-10900;23223;Richmond
BM-11650;48104;Ann Arbor
RD-19720;47905;Lafayette
KB-16585;97477;Springfield
DW-13585;94109;San Francisco
VG-21805;60653;Chicago
DR-12880;10011;New York City
AH-10690;77095;Houston
JP-15520;53711;Madison
DR-12880;6460;Milford
JK-15625;10024;New York City
MV-17485;90049;Los Angeles
BP-11155;94109;San Francisco
DH-13075;94533;Fairfield
LH-16900;27834;Greenville
DK-13090;11561;Long Beach
SS-20410;60089;Buffalo Grove
FP-14320;92037;San Diego
LC-17050;40475;Richmond
AS-10240;22153;Springfield
HG-15025;76106;Fort Worth
BW-11065;27604;Raleigh
BH-11710;33012;Hialeah
JP-16135;90032;Los Angeles
JM-16195;92630;Lake Forest
FH-14365;11561;Long Beach
MC-17575;98103;Seattle
EB-13870;96003;Redding
PM-19135;78207;San Antonio
AR-10345;77070;Houston
SS-20875;1453;Leominster
SC-20440;90032;Los Angeles
EA-14035;65807;Springfield
TP-21130;76706;Waco
BP-11290;90036;Los Angeles
LM-17065;13021;Auburn
KT-16465;94109;San Francisco
AP-10915;90008;Los Angeles
JD-15790;90049;Los Angeles
XP-21865;95928;Chico
JK-16090;97477;Springfield
MG-18205;32216;Jacksonville
PG-18820;93309;Bakersfield
LD-17005;10011;New York City
MN-17935;79907;El Paso
RD-19900;91360;Thousand Oaks
JP-16135;45503;Springfield
KE-16420;75220;Dallas
DL-13315;37918;Knoxville
KB-16240;37421;Chattanooga
JD-16150;92037;San Diego
AC-10450;33614;Tampa
LS-17245;13501;Utica
CS-12175;94122;San Francisco
AR-10510;43229;Columbus
KB-16405;10035;New York City
MM-17920;47374;Richmond
RF-19735;92105;San Diego
BP-11290;28027;Concord
MJ-17740;33178;Miami
DO-13645;90036;Los Angeles
MV-17485;98115;Seattle
MG-17875;22204;Arlington
BS-11665;92105;San Diego
